,date,account_value
338,2022-05-30,2486339.3565000007
339,2022-05-31,2466339.7564999997
340,2022-06-01,2491029.7565
341,2022-06-02,2487660.4565000003
342,2022-06-05,2502037.1564999996
343,2022-06-06,2476449.2565000006
344,2022-06-07,2468522.2565
345,2022-06-08,2472123.0565
346,2022-06-09,2462060.8565000007
347,2022-06-12,2475461.456500001
348,2022-06-13,2463181.956500001
349,2022-06-14,2453541.2565
350,2022-06-15,2460204.556500001
351,2022-06-16,2457035.956500001
352,2022-06-19,2480965.1565000005
353,2022-06-20,2471711.4565
354,2022-06-21,2454175.0565000004
355,2022-06-22,2449141.1565000005
356,2022-06-23,2478227.6565
357,2022-06-26,2473274.4565
358,2022-06-27,2456031.4565000003
359,2022-06-28,2455433.3565
360,2022-06-29,2454770.6565
361,2022-06-30,2445101.2565
362,2022-07-03,2429762.956500001
363,2022-07-04,2404702.456500001
364,2022-07-05,2434099.9565
365,2022-07-06,2431639.6565000005
366,2022-07-07,2416213.3565
367,2022-07-12,2406939.956500001
368,2022-07-13,2417122.2565000006
369,2022-07-14,2410835.656500001
370,2022-07-17,2406801.3565
371,2022-07-18,2379027.9565
372,2022-07-19,2360121.2565000006
373,2022-07-20,2359419.7564999997
374,2022-07-21,2362360.9565000003
375,2022-07-24,2338314.556500001
376,2022-07-25,2341037.1565000005
377,2022-07-26,2344082.4565
378,2022-07-27,2339823.1565000005
379,2022-07-28,2320082.6565000005
380,2022-07-31,2368338.0565000004
381,2022-08-01,2376667.3565
382,2022-08-02,2411224.3564999998
383,2022-08-03,2447552.0565000004
384,2022-08-04,2450658.3565
385,2022-08-07,2431939.0565
386,2022-08-08,2426549.9565
387,2022-08-10,2410484.6565
388,2022-08-11,2380573.456500001
389,2022-08-14,2385632.7565
390,2022-08-16,2404368.7565000006
391,2022-08-17,2419776.5565000004
392,2022-08-21,2441576.1565000005
393,2022-08-22,2458144.1565
394,2022-08-23,2454014.3564999998
395,2022-08-24,2432200.3564999998
396,2022-08-25,2445765.956500001
397,2022-08-28,2466633.7565
398,2022-08-29,2520442.0564999995
399,2022-08-30,2532964.6565000005
400,2022-08-31,2556193.9565
401,2022-09-01,2558350.6565000005
402,2022-09-04,2529185.9565000003
403,2022-09-05,2502138.4565000003
404,2022-09-06,2525066.4565000003
405,2022-09-07,2533059.3565
406,2022-09-08,2535180.0565
407,2022-09-11,2526471.6565
408,2022-09-12,2560450.8564999998
409,2022-09-13,2548853.0565000004
410,2022-09-14,2521883.4565000003
411,2022-09-15,2516815.3565
412,2022-09-18,2529048.0565
413,2022-09-19,2599538.8564999998
414,2022-09-20,2624397.2565000006
415,2022-09-21,2626637.4565000003
416,2022-09-22,2652223.256500001
417,2022-09-25,2602177.456500001
418,2022-09-26,2641833.6565
419,2022-09-27,2625820.0565000004
420,2022-09-28,2604295.8565
421,2022-09-29,2616318.8564999998
422,2022-10-02,2599997.6565000005
423,2022-10-03,2583663.1565000005
424,2022-10-04,2600416.956500001
425,2022-10-06,2587633.4565000003
426,2022-10-10,2512699.4565000003
427,2022-10-11,2477404.4565000003
428,2022-10-12,2514065.1565000005
429,2022-10-13,2497730.956500001
430,2022-10-16,2494094.1565
431,2022-10-17,2489749.6565
432,2022-10-18,2474494.6565
433,2022-10-19,2443850.7565
434,2022-10-20,2450246.7565000006
435,2022-10-23,2417608.6565000005
436,2022-10-24,2410914.0565000004
437,2022-10-25,2408732.2565000006
438,2022-10-26,2441090.556500001
439,2022-10-27,2445273.9565000003
440,2022-10-30,2409375.7565
441,2022-10-31,2423259.3565
442,2022-11-01,2455369.0565
443,2022-11-02,2453091.2565
444,2022-11-03,2512265.5565
445,2022-11-06,2533857.8565
446,2022-11-07,2499614.2565
447,2022-11-08,2483171.3565
448,2022-11-09,2487825.6565
449,2022-11-10,2488322.1565000005
450,2022-11-13,2455335.4565000003
451,2022-11-14,2409864.8565
452,2022-11-15,2369010.0565000004
453,2022-11-16,2411659.9565000003
454,2022-11-17,2409020.0565000004
455,2022-11-20,2360927.1565000005
456,2022-11-21,2349598.9565000003
457,2022-11-22,2372528.5565000004
458,2022-11-23,2372531.8565
459,2022-11-24,2365331.6565
460,2022-11-27,2375193.4565000003
461,2022-11-28,2342402.0565
462,2022-11-29,2356342.9565000003
463,2022-11-30,2362611.2565
464,2022-12-01,2370696.9565
465,2022-12-04,2351192.4565000003
466,2022-12-05,2360850.6565000005
467,2022-12-06,2361349.5565000004
468,2022-12-07,2373363.9565000003
469,2022-12-08,2373771.7565
470,2022-12-11,2374211.5565
471,2022-12-12,2393001.6565000005
472,2022-12-13,2393729.4565000003
473,2022-12-14,2382687.6565000005
474,2022-12-15,2372089.8565
475,2022-12-18,2373479.4565000003
476,2022-12-19,2368845.6565
477,2022-12-20,2362875.8565
478,2022-12-21,2347121.8565
479,2022-12-22,2349887.8565
480,2022-12-26,2346169.2565
481,2022-12-27,2338911.8565
482,2022-12-28,2359588.4565000003
483,2022-12-29,2368470.2565
