,a2c,ddpg,td3,ppo,sac,mvo
2020-03-16,1743135.0644699999,1652169.9826599997,1176903.1297550006,1795582.5530800056,1627070.1529100002,1928439.9116531285
2020-03-17,1834297.7858949997,1711556.4826599997,1180365.4997550005,1828605.4083200055,1680333.5886750002,2009775.3359613183
2020-03-18,1794568.2607599997,1643959.6226599996,1072871.7097550004,1823092.719065006,1537916.8145100002,1969221.8629007998
2020-03-19,1762206.4730049998,1671790.7626599995,1084094.9397550004,1828038.6588750063,1576628.0404300003,1960506.6222011074
2020-03-20,1679653.3007699996,1593681.6826599995,1049540.4297550006,1800032.3705750064,1552642.69043,1878520.2586065496
2020-03-23,1592946.09916,1537465.6226599996,1054784.9197550004,1794796.8980350066,1493991.8404300003,1871747.9651102824
2020-03-24,1747052.4164249997,1709909.5826599996,1205376.9797550004,1846866.2640200064,1685701.7204300005,2035638.349473368
2020-03-25,1761276.180545,1733515.0026599998,1308418.0497550005,1842749.1854750067,1740704.6904300002,2050329.805620016
2020-03-26,1877050.5248899993,1836451.8226599996,1424748.6997550004,1885242.7935900064,1813657.7604300003,2174085.6166063277
2020-03-27,1811247.0920699998,1760640.8426599996,1335115.3197550005,1859061.5531650067,1740050.9604300002,2096513.7272407599
2020-03-30,1919270.0967249996,1808921.6826599995,1348495.0797550005,1882734.8948300064,1811656.9504300002,2158936.713066657
2020-03-31,1883615.727405,1759626.3226599996,1323669.7497550007,1870582.9785550067,1791330.00043,2117669.3536686213
2020-04-01,1805335.6877949997,1662551.4226599997,1220221.4697550004,1836974.321690007,1669950.06043,2029617.16876268
2020-04-02,1848725.5333899995,1700576.6626599994,1214852.8197550005,1851132.3883400075,1700415.6104300003,2057983.7428814548
2020-04-03,1832048.9786749997,1650014.2026599995,1203651.8997550004,1836721.5825150076,1670695.4404300004,2027861.775444617
2020-04-06,1946849.9543899999,1777714.5026599995,1336797.8197550005,1885497.1894900077,1803565.1304300001,2184702.282459545
2020-04-07,1927983.671555,1807480.3226599996,1321914.4897550005,1895512.9295300073,1830578.4004300006,2177816.3318759445
2020-04-08,1996483.8373999994,1868322.4026599997,1365670.2297550007,1919191.023820008,1902586.7604300003,2241611.8588831257
2020-04-09,2004820.5597699995,1916249.1226599996,1407038.8597550006,1921816.910995008,1952298.0804300003,2247980.608650113
2020-04-13,1987396.72999,1896359.7426599995,1383351.1597550004,1934883.5040650081,1922340.4204300002,2292131.431172917
2020-04-14,2046802.835925,1919924.6426599997,1386955.5897550005,1956861.8867800077,1941730.1704300002,2386359.698771837
2020-04-15,2021288.7541049996,1852401.4426599995,1368918.7697550005,1936689.1653650075,1848633.0804300003,2385811.421676189
2020-04-16,2031966.6618649994,1846027.7026599995,1340056.1897550004,1944667.9451750072,1851983.3604300003,2416436.6329841223
2020-04-17,2097959.7608249993,1914579.1626599997,1427504.8197550005,1960247.0926700074,1908016.1104300003,2446285.039561238
2020-04-20,2068235.4542399996,1883846.3226599996,1379574.6197550003,1951733.856195008,1872004.0704300003,2427210.6834961073
2020-04-21,2011126.9492299997,1827803.6626599994,1315257.6997550004,1925644.432775008,1802028.9104300002,2344154.159008188
2020-04-22,2055474.1392549996,1855981.6626599994,1335325.9697550004,1943440.3892450081,1844182.4804300002,2397089.4500045376
2020-04-23,2068267.2084,1861880.3826599997,1338594.7597550005,1949443.2885850077,1842114.6804300004,2420033.5934665566
2020-04-24,2075479.21727,1888034.9226599997,1329077.4897550005,1956131.0288000077,1851316.3804300001,2427535.250844452
2020-04-27,2096472.4440099997,1934538.7026599995,1354539.5997550003,1972471.1288800072,1922768.0904300006,2436617.985978677
2020-04-28,2075498.3731349998,1947795.6226599996,1359875.1197550003,1972957.7742750077,1960932.3704300001,2409103.246076844
2020-04-29,2113660.960195,2014010.3426599996,1428580.3397550005,1991740.9089350076,2043454.4304300002,2433432.7829004247
2020-04-30,2110287.8011049996,1977877.5426599996,1422262.0597550005,1990891.1253900076,1994344.45043,2444944.4375606263
2020-05-01,2057076.347085,1905349.5426599996,1357177.6597550004,1944961.2031150078,1889096.7104300002,2344954.3550311923
2020-05-04,2064595.7825099998,1900834.4826599997,1360043.3097550003,1946616.3293900075,1870458.1804300002,2374973.615722182
2020-05-05,2072726.3716250001,1900791.7826599996,1345815.3697550003,1944468.2832000074,1873825.0504299998,2371921.165550503
2020-05-06,2059781.29259,1884749.6226599996,1326529.8797550006,1944172.8701950079,1828505.47043,2369784.367050902
2020-05-07,2074494.9724349997,1912020.1426599997,1368530.5197550005,1949876.8876250074,1883127.2004300002,2388168.7408672264
2020-05-08,2101799.838875,1954077.7226599995,1405540.7897550005,1965338.7266400077,1941225.1804300002,2428435.3808810385
2020-05-11,2094583.359095,1926831.1226599996,1384151.7997550005,1958343.4329150077,1903046.9804300005,2449281.854118881
2020-05-12,2049897.3290950002,1878304.1226599996,1342235.7497550002,1931683.1594450078,1837872.7104299997,2393981.219987032
2020-05-13,2022768.1961049999,1825135.8426599996,1301720.6797550004,1913691.4749500079,1762070.6504300002,2361611.5905462396
2020-05-14,2037468.7543649995,1863837.6426599997,1319295.0997550003,1926438.8066800078,1814574.3704300004,2394267.635165997
2020-05-15,2059064.213115,1861417.8426599996,1320448.5397550005,1926616.8798800078,1801682.9604300004,2405009.3954676976
2020-05-18,2106853.718189999,1955589.5226599996,1404600.5397550005,1970159.6528200079,1921412.8604300003,2466985.077793804
2020-05-19,2080634.30819,1936733.4026599997,1371993.1497550006,1966511.292835008,1889425.97043,2461274.798615714
2020-05-20,2094819.0513699998,1985873.4626599997,1398384.6197550003,1992533.3481050078,1948934.4304300002,2493879.0948626464
2020-05-21,2078569.1546199997,1957580.2826599996,1408669.7497550005,1975577.5059850076,1938147.7404300002,2461538.2554968116
2020-05-22,2058784.559575,1960514.9026599997,1393734.7597550005,1973098.108155008,1898647.5304300003,2457477.4822597923
2020-05-26,2088929.9748199994,2025316.4826599997,1449015.4097550004,1997859.7638650076,2013498.1404300004,2463607.9881959166
2020-05-27,2128980.0979799996,2099829.8226599996,1492938.1297550006,2025367.1343000077,2116292.11043,2482244.2979408056
2020-05-28,2111929.5766749997,2072373.0626599996,1473328.1797550004,2003970.3356600078,2049976.2804300003,2473369.7959521147
2020-05-29,2115090.2009999994,2054041.7826599996,1454502.6397550004,2003806.0573250079,2013689.7904300003,2491597.2005950836
2020-06-01,2118460.5271549993,2068899.1226599996,1480793.1697550006,2011415.8192200079,2046181.4104300004,2510318.6732319538
2020-06-02,2146076.2106949994,2087134.8226599996,1501657.4897550005,2020225.3703950078,2077118.5504300003,2524239.5032341643
2020-06-03,2174456.3952199994,2148481.6626599994,1586571.7797550005,2039005.6791950078,2160852.0304300003,2559672.3773309505
2020-06-04,2176601.7114799996,2174483.02266,1639133.1197550006,2054247.8316900076,2233609.02043,2566694.327488526
2020-06-05,2222000.8411550005,2240584.5826599994,1736632.0097550005,2081225.1728950078,2292755.29043,2630093.6911614873
2020-06-08,2249100.087665,2278303.8626599996,1834567.7897550005,2099832.0265250076,2348511.4104299997,2679267.3610835494
2020-06-09,2229811.54742,2258610.3226599996,1784365.2097550007,2100538.014310008,2307435.25043,2712835.847480845
2020-06-10,2233484.9472649996,2212008.3826599997,1729991.1397550004,2088279.121115008,2211092.2604300003,2718754.5400893358
2020-06-11,2087482.4272349998,2058605.4226599997,1546101.4497550004,2016251.1048500077,2040647.6004300006,2539373.8322648956
2020-06-12,2128486.5333749996,2093658.1226599996,1632208.7697550005,2029881.4477950074,2098545.18043,2583344.6867648256
2020-06-15,2136791.2363299998,2127443.02266,1643687.8097550005,2045983.7720150077,2109990.7304300005,2612348.3062085463
2020-06-16,2189122.441575,2158588.60266,1688509.4997550007,2064344.494175008,2151489.15043,2657683.017480638
2020-06-17,2170953.7610599995,2135645.2826599996,1662138.5097550005,2059238.0012500081,2117769.0704300003,2650537.2784813335
2020-06-18,2175995.3399299993,2128306.8426599996,1669343.5197550002,2061330.4052800077,2115204.1104300003,2647821.0630750214
2020-06-19,2169347.1691249995,2110188.2826599996,1651200.1597550004,2058764.3364650076,2121163.7704300005,2642841.175317051
2020-06-22,2181448.4141100002,2112252.6226599994,1666504.6497550004,2062118.721125008,2100896.1304300004,2667029.5104324883
2020-06-23,2187844.5457349997,2128489.4626599997,1674627.8597550006,2071581.4112500078,2117460.2904300005,2683755.234321655
2020-06-24,2128639.7785149994,2066144.2826599996,1605061.2697550005,2039312.5986200077,2033012.0204300003,2617213.761578779
2020-06-25,2153195.637175,2104012.3226599996,1625139.6297550004,2053652.9593600077,2085110.7804300003,2630241.449236233
2020-06-26,2097983.96225,2032427.0226599996,1566961.2497550005,2020174.710875008,1992341.49043,2562961.2529821163
2020-06-29,2125155.58737,2058673.7026599995,1654826.4297550004,2032038.2471450078,2027444.9904300005,2612838.401848222
2020-06-30,2159178.8140649996,2087403.0426599996,1647367.2897550005,2053649.247595008,2071846.8004300003,2647053.836886501
2020-07-01,2154733.8820299995,2083127.7626599995,1629022.9897550005,2061508.1893050082,2040296.5804300003,2671635.4334069947
2020-07-02,2166645.70909,2088106.2026599995,1639518.2697550005,2066760.8705900079,2060278.3704300004,2677528.800142186
2020-07-06,2208181.82625,2138301.6626599994,1685690.4697550004,2102264.064925008,2110410.27043,2762167.2815966588
2020-07-07,2181602.7832549997,2086176.3826599997,1635915.2597550005,2074970.8924200078,2052798.2604300003,2720258.807497451
2020-07-08,2206629.07205,2108391.9226599997,1662420.5097550005,2091508.5658250079,2087911.8904300001,2760354.110903616
2020-07-09,2193796.839365,2093302.4826599997,1624896.5597550003,2093894.5075250082,2024526.2604300003,2799607.327991695
2020-07-10,2214303.66657,2138642.4226599997,1663687.2197550004,2114249.396100008,2094362.49043,2809969.4858415886
2020-07-13,2205399.7924249996,2133959.3426599996,1635745.0097550005,2100504.448100008,2088024.6004300003,2771738.1938824765
2020-07-14,2219724.09122,2150772.9426599997,1649818.9797550004,2101338.327995008,2102043.90043,2800801.4267292283
2020-07-15,2237731.80379,2166521.64266,1682157.2897550005,2102413.6968050078,2118504.7504300005,2805570.3121004608
2020-07-16,2222841.77805,2166336.7826599996,1643273.1197550003,2099350.9542200076,2113703.5204300005,2788233.6604906037
2020-07-17,2210027.20415,2145663.4026599997,1616301.1197550006,2089967.5455900077,2072072.4204300002,2770651.142177796
2020-07-20,2240659.9756649993,2168390.2226599995,1630810.2597550005,2121941.7890500077,2062292.7604300003,2854585.072259822
2020-07-21,2248074.8359649996,2188099.1826599995,1649090.8497550003,2125208.3914100076,2095519.4504300004,2842642.125322475
2020-07-22,2260291.9303249996,2183171.3626599996,1660447.7197550004,2121398.449580008,2091329.1304300004,2874265.6526662465
2020-07-23,2225305.99558,2159617.2426599995,1628936.8897550004,2104854.4526200076,2093585.48043,2801518.8008045843
2020-07-24,2205918.640855,2127969.9426599997,1613646.4197550006,2081642.2967600077,2035183.9704300002,2874713.761168398
2020-07-27,2203216.726915,2137081.2626599995,1607956.4897550005,2086140.2304300077,2033314.09043,2890319.935707327
2020-07-28,2197090.6294849995,2102013.18266,1605086.4297550004,2064437.3783900077,2031475.6604300002,2846694.093572543
2020-07-29,2210421.5608999995,2140198.0426599993,1611917.9997550005,2076703.9338200078,2058855.0704299998,2929117.3118842207
2020-07-30,2195699.1261199997,2111639.3026599996,1587869.0997550006,2065911.9337600078,2024204.1204300001,2941706.5307697896
2020-07-31,2190133.4877,2144776.06266,1578845.4697550004,2079876.2272900078,2023851.7804300003,3004053.313480015
2020-08-03,2245775.1476999996,2143443.7426599995,1628407.9797550004,2074875.2132750077,2032523.55043,3014584.4759866674
2020-08-04,2231730.9977000006,2143214.6826599995,1620738.6797550004,2085773.675525008,2030735.1204300001,3085008.460190965
2020-08-05,2248613.0504799993,2178438.7226599995,1657331.4897550005,2109547.414150008,2075287.84043,3130511.1696163183
2020-08-06,2256297.8932999996,2192750.2826599996,1657553.1297550006,2112701.533130008,2067420.4104300002,3160703.8632452264
2020-08-07,2258217.33666,2208797.3826599997,1658235.9197550004,2110999.288185008,2122811.06043,3124640.592827786
2020-08-10,2250007.7559249997,2235593.8426599996,1679991.1897550004,2123549.985350007,2152876.77043,3124418.3782500857
2020-08-11,2232450.8675300004,2242871.8426599996,1674359.2097550007,2115152.7369800075,2162394.63043,3051783.2396310773
2020-08-12,2268520.7438199995,2256948.8626599996,1675831.6797550004,2132211.268975008,2168806.1104300003,3137635.968723206
2020-08-13,2250438.6116949995,2255327.02266,1665967.7497550005,2129324.029960008,2145661.6904300004,3136883.0107191205
2020-08-14,2254976.928925,2257886.8226599996,1678743.4597550007,2129844.6644900083,2151612.5304300003,3134259.2638530936
2020-08-17,2252271.2301099994,2235243.52266,1652240.7097550004,2126337.928380008,2112838.4904300002,3139914.085615577
2020-08-18,2254260.96178,2236843.10266,1645973.8897550004,2140505.9265550077,2116356.90043,3171235.1807906963
2020-08-19,2247665.08922,2229415.5826599994,1641006.5297550005,2130669.077450008,2122017.0704300003,3153791.7942424333
2020-08-20,2265789.678905,2232128.7426599995,1643431.9897550005,2132900.510310008,2089006.3704300001,3187942.5398723204
2020-08-21,2268405.1478049997,2240175.64266,1627390.4797550004,2130371.3404600085,2076656.1604300004,3221559.0032114317
2020-08-24,2287441.496065,2281378.4626599997,1677007.5897550005,2149430.293670008,2125770.4004300004,3249395.5723332725
2020-08-25,2300073.7301399997,2286562.14266,1677151.8997550006,2157894.663860008,2130477.3804300004,3274882.9622785
2020-08-26,2312487.9531699996,2296984.4426599997,1674578.4097550004,2170293.983850008,2114325.0704300003,3303008.327957114
2020-08-27,2344850.0662899995,2313444.0426599993,1708089.7297550007,2167836.198935008,2144402.1004299996,3275920.9814999094
2020-08-28,2361887.5725149997,2322847.5826599994,1723155.9497550004,2176219.6269650077,2166177.10043,3295006.2615709417
2020-08-31,2333555.1535,2317365.4026599997,1687633.1797550004,2174374.3649650076,2130613.52043,3354691.7703624973
2020-09-01,2331946.4072699994,2347735.3826599997,1698016.8197550005,2189572.5051650084,2140948.9804300005,3405997.727585375
2020-09-02,2370026.7435199996,2373456.2826599996,1727213.3797550006,2209808.297270008,2183748.9804300005,3402806.766312708
2020-09-03,2280699.1650799997,2307840.2226599995,1656913.0097550005,2161702.8153400077,2128121.60043,3221838.8689074125
2020-09-04,2274016.7650799993,2311369.2826599996,1662576.8797550006,2155013.540405008,2145787.12043,3199080.0796561413
2020-09-08,2202874.6450799997,2235125.9026599997,1582054.3497550003,2106413.0233750083,2074218.1404300001,3070678.908482371
2020-09-09,2253192.57508,2272902.7226599995,1609121.0097550005,2136565.1936550085,2091196.3104300003,3160206.5106553566
2020-09-10,2205386.46508,2229203.3826599997,1572319.6697550006,2105354.8184600086,2048636.1404300004,3075694.364873911
2020-09-11,2207339.0950799994,2239560.2226599995,1579192.5897550005,2101168.639895009,2057369.3104300005,3044014.0028526206
2020-09-14,2211613.4250799995,2278842.8826599997,1594313.5797550003,2107689.7862300086,2067548.8304300003,3080630.5626762398
2020-09-15,2208238.76508,2262719.8626599996,1583304.9197550006,2106006.5249450086,2042632.8904300001,3093788.1262367517
2020-09-16,2208930.6850799997,2261701.64266,1590018.7997550005,2107694.845620008,2061341.3804300004,3051041.86791123
2020-09-17,2193271.9350799993,2241291.6826599995,1576754.1397550004,2101047.2443300085,2039845.8804300004,3021464.9291422637
2020-09-18,2187826.315079999,2208864.4826599997,1543922.6197550003,2079290.1507500084,2015385.5104300005,2966960.206059891
2020-09-21,2154537.7550799996,2162901.8426599996,1521367.7297550004,2054373.7823500084,1949726.94043,2975634.9502305463
2020-09-22,2158317.415505,2180886.2626599995,1531220.1397550004,2079066.8627200085,1946947.0004300002,3023736.355115561
2020-09-23,2118902.85236,2118028.8626599996,1483042.4697550004,2038323.2146400088,1897608.34043,2928171.3673640275
2020-09-24,2132282.48841,2128790.5026599993,1476174.0197550005,2045415.4333900083,1898952.7104300002,2943749.9876143737
2020-09-25,2159594.46954,2161398.4426599997,1524453.0397550005,2065734.4240050083,1924758.5304300003,3018485.9357567895
2020-09-28,2189478.90954,2212038.4026599997,1573584.7597550005,2096541.8113700086,1979639.1204300001,3088353.396201143
2020-09-29,2170537.11954,2189669.3026599996,1551773.5597550003,2082465.9035650087,1958447.9004300004,3083769.382262026
2020-09-30,2200795.09954,2214583.8026599996,1568064.7597550005,2090102.751790009,1969652.3204300003,3104074.3137550903
2020-10-01,2202540.92954,2228988.3426599996,1582111.0997550003,2104398.411335009,1975396.7804300003,3149926.257193902
2020-10-02,2177476.57954,2219643.0026599993,1570006.8997550004,2088392.014670009,1982839.4504300002,3083481.434688797
2020-10-05,2216238.1495399997,2265504.7826599996,1605514.4597550004,2119905.476110009,2029494.8504300003,3171373.65871262
2020-10-06,2176524.38954,2227499.5026599993,1554330.5697550005,2092433.6019800093,2001296.0004300002,3091736.0194281815
2020-10-07,2211064.0495399996,2276795.1226599994,1593380.0997550003,2131062.4887850094,2056648.9004300002,3163775.3292092253
2020-10-08,2228017.8495400003,2300543.9826599997,1613399.4097550004,2139927.362185009,2101002.4204300004,3171929.0199776418
2020-10-09,2264289.00954,2317084.52266,1629952.0597550003,2158123.115645009,2126069.7704300005,3188943.2280010157
2020-10-12,2299496.04954,2365725.1826599995,1654266.0697550005,2194924.6787500093,2156824.21043,3279687.4700266724
2020-10-13,2264555.75882,2329048.9426599997,1628760.3097550005,2178767.980780009,2123139.59043,3245034.214365165
2020-10-14,2249652.9986849995,2310907.7226599995,1623085.9297550004,2162894.820800009,2114862.7804300003,3218272.31549636
2020-10-15,2244299.3787299995,2313785.5026599993,1629179.5597550003,2166176.458455009,2129561.2804300007,3201086.519283428
2020-10-16,2255894.572179999,2298165.3026599996,1636741.9297550004,2141265.092470009,2126414.43043,3155512.1067117807
2020-10-19,2208791.909205,2278412.7626599995,1611201.5497550005,2142853.5040400093,2093693.9104300002,3130007.8811245942
2020-10-20,2217793.3113150005,2294002.7226599995,1618186.6797550004,2147487.22385501,2100131.66043,3140139.1130174194
2020-10-21,2210100.2513149995,2275335.0426599993,1606271.3797550006,2132538.8485650094,2087659.03043,3100788.800359891
2020-10-22,2236462.4813149995,2310778.14266,1634574.4597550007,2151903.5597000094,2136009.17043,3112398.7277628025
2020-10-23,2240793.4413149995,2286594.9026599997,1635446.8097550005,2140518.0596000096,2094290.2404300002,3132669.7438259856
2020-10-26,2198305.79312,2243500.9826599997,1584803.6397550004,2121573.561955009,2035827.1804300002,3113939.6209763912
2020-10-27,2189434.17312,2222488.0426599993,1565462.9897550005,2110767.104990009,1995022.7804300003,3095398.4405517625
2020-10-28,2120263.34312,2161138.3226599996,1497885.5597550005,2074535.919795009,1929332.93043,2986781.6263007345
2020-10-29,2123172.92312,2181969.9626599997,1510790.9497550004,2090093.1239800095,1940236.3804300001,3027920.823649041
2020-10-30,2116576.15312,2157965.5026599998,1495525.3697550003,2060625.201290009,1933185.7704300005,2930337.8954361365
2020-11-02,2134186.11312,2183487.1826599995,1517256.2797550005,2068045.5604900094,1960340.04043,2934507.6035474003
2020-11-03,2165245.55312,2232214.8826599997,1559000.8397550005,2094881.7816750093,2021896.08043,2982093.220768221
2020-11-04,2194569.79312,2226754.4226599997,1562755.0397550005,2109346.3639400094,2002196.8904300001,3080123.5577362394
2020-11-05,2238593.8731199997,2289101.2426599995,1618338.0597550003,2144471.8606500095,2058650.2804300003,3152318.549973312
2020-11-06,2251159.8331199996,2270601.7226599995,1615654.7097550004,2139090.3996700095,2044685.3904300004,3176497.919750303
2020-11-09,2310143.40312,2389514.14266,1727349.0997550003,2158548.22445001,2260568.75043,3153693.366879648
2020-11-10,2298848.3978999997,2382746.0026599993,1736488.0897550005,2148449.0184400096,2257306.93043,3111330.247254475
2020-11-11,2318764.5579,2385525.9026599997,1727131.8097550005,2167421.2931950097,2228265.5304300003,3172526.1807648633
2020-11-12,2306913.55145,2350189.4426599997,1694757.6697550006,2144740.9977650098,2187973.9004300004,3154843.5746933315
2020-11-13,2333905.2776799994,2382375.2826599996,1739901.1397550004,2166885.6164100096,2245055.7304300005,3181736.434839888
2020-11-16,2362499.8862550003,2430773.5026599998,1804631.7897550005,2196782.30159501,2297086.4004300004,3239986.563967094
2020-11-17,2345101.223935,2418915.5426599993,1820905.3397550005,2195145.32517501,2298152.19043,3237714.0337623646
2020-11-18,2320905.1439349996,2400436.4626599997,1786431.4497550004,2179150.4004800096,2271206.920430001,3199686.3848236175
2020-11-19,2328980.7839349993,2408622.4626599997,1801309.8997550006,2184698.9026200096,2277159.68043,3233108.389445092
2020-11-20,2314763.8839350003,2395868.7426599995,1771290.8697550003,2180948.01893001,2254284.1004300006,3206846.9908479033
2020-11-23,2315995.293935,2426794.9826599997,1823701.9697550004,2196968.91917001,2320103.4404300004,3209365.7243485535
2020-11-24,2365511.2739349995,2492121.8426599996,1884225.2797550005,2233596.3726500096,2402831.7004300007,3239978.219299052
2020-11-25,2365195.233935,2499961.0826599994,1873873.1197550003,2245037.8578950097,2389428.70043,3273587.2332797525
2020-11-27,2367517.5207049996,2497634.6826599995,1869717.8897550004,2241318.0012200098,2378442.2504300005,3280825.09020413
2020-11-30,2354786.440705,2469407.8626599996,1834979.0997550003,2224267.9384100097,2345879.3004300003,3314024.387871964
2020-12-01,2384311.770705,2500193.6226599994,1858632.7697550005,2241393.41328501,2384624.7504300005,3355039.793376447
2020-12-02,2400768.7707049996,2519819.6626599994,1900948.0597550005,2254745.25043001,2429609.69043,3381731.0705886167
2020-12-03,2401235.570705,2519990.9226599997,1936020.5997550006,2258327.66378001,2436969.12043,3384460.8810674287
2020-12-04,2425741.3307049996,2533403.02266,1939119.5897550005,2270509.9434350096,2494561.6304300004,3390568.9323093295
2020-12-07,2414167.900704999,2517001.6226599994,1948614.3997550006,2254291.0905550094,2469769.1404300006,3394581.6072179805
2020-12-08,2437806.780705,2525323.14266,1948396.4997550005,2265122.95432501,2471903.8004300003,3402258.0047474247
2020-12-09,2438372.7707049996,2511955.2026599995,1914512.1397550004,2255590.5969950096,2432799.5504300003,3349725.9379033307
2020-12-10,2438968.7207049998,2512833.3426599996,1920956.1097550003,2256745.2594100097,2424129.88043,3371491.04888839
2020-12-11,2441574.410705,2502483.9626599997,1912109.2697550007,2250002.0906450097,2416861.13043,3367434.1333798016
2020-12-14,2411370.6607049997,2486688.3826599997,1898588.7097550007,2249897.0387450093,2374116.87043,3381661.313105494
2020-12-15,2434367.8607050003,2525020.4626599997,1909280.3097550005,2269319.5069500096,2407148.7604300003,3443819.7447420685
2020-12-16,2446674.45231,2542690.9426599997,1911262.0997550006,2285506.1354550095,2401100.6604299997,3455259.4368647905
2020-12-17,2471460.2623099997,2543381.0026599993,1896557.3697550003,2285360.81757501,2392953.7604300003,3467076.477341651
2020-12-18,2464548.92096,2515041.8426599996,1883705.1697550006,2259894.40984001,2360163.4604300004,3439085.84591729
2020-12-21,2485187.3597600004,2526554.2426599995,1900095.9297550004,2264773.20777501,2352891.8204300003,3422899.512553977
2020-12-22,2476091.6905949996,2518217.6226599994,1894597.7197550004,2256878.16080001,2331179.63043,3434285.0322760744
2020-12-23,2475945.60899,2538917.2026599995,1901133.3997550006,2265374.39175001,2370892.89043,3412673.8014923325
2020-12-24,2479375.0866399994,2538284.2426599995,1897184.6097550006,2259672.64418501,2369852.6904300004,3411757.272223366
2020-12-28,2498693.26586,2573151.7826599996,1903939.6997550004,2288283.01232001,2385213.1904300004,3468448.4505852177
2020-12-29,2497332.1829849994,2571571.3826599997,1900189.1797550004,2296348.3819000097,2393437.6804300006,3462592.1245652195
2020-12-30,2502682.8620650005,2573445.14266,1897513.0897550005,2292035.89344501,2404432.8804300004,3468287.875296413
2020-12-31,2518869.1994149997,2585537.9226599997,1896934.4897550005,2294276.91927501,2423596.10043,3453778.85169112
2021-01-04,2483123.143479999,2548516.7426599995,1841688.3497550003,2264096.3428800097,2386076.04043,3401589.772254966
2021-01-05,2508410.572175,2559147.3226599996,1877654.4197550006,2284061.3563650097,2415049.39043,3439267.2880665436
2021-01-06,2535081.7921749996,2605462.3426599996,1899105.6897550006,2310393.170120009,2526944.1204299997,3395773.799584709
2021-01-07,2568970.9508949993,2627725.56266,1929015.2197550004,2322207.45790501,2534670.3104300005,3459498.2879523896
2021-01-08,2568356.600895,2620642.0826599994,1919088.3997550006,2312896.0440600095,2523761.9504299997,3455853.837253431
2021-01-11,2565649.740895,2607259.3026599996,1910647.8097550005,2304826.04936001,2533622.0704300003,3437470.5694365716
2021-01-12,2558567.8508949997,2631966.4826599997,1918822.9297550004,2321912.1025700094,2582922.4604300004,3425452.4983702824
2021-01-13,2558102.6708949995,2646957.3426599996,1913934.5997550003,2338550.29906001,2578415.99043,3415452.173026908
2021-01-14,2575483.2208949993,2658638.2826599996,1923287.6697550004,2347967.1593000097,2615720.2604300003,3404397.2457381827
2021-01-15,2536101.7108949996,2613365.2626599995,1882316.2797550005,2311471.33036001,2549908.230430001,3349855.771909669
2021-01-19,2566021.5008949996,2643323.3226599996,1918338.9497550004,2326131.58692001,2590428.1104300003,3390924.6472604745
2021-01-20,2589526.310895,2676708.4426599997,1935115.6497550006,2355283.7792450096,2585030.9904300002,3444967.6272596447
2021-01-21,2575304.900895,2688816.7826599996,1911487.7097550004,2372255.0533200097,2558049.21043,3492451.64037274
2021-01-22,2585780.8004449997,2659641.7826599996,1902013.5597550005,2346451.6209800094,2514447.84043,3506937.232135972
2021-01-25,2605557.500445,2645848.7626599995,1894760.2997550005,2340268.50354501,2464301.0504300008,3541636.16586328
2021-01-26,2648597.2139399997,2642870.0826599994,1898946.5397550005,2356885.88206501,2452756.10043,3576497.5885697342
2021-01-27,2624277.16168,2622930.4226599997,1857683.6497550006,2337752.92460501,2390706.5704300003,3497952.510562001
2021-01-28,2653983.0916799996,2636987.8426599996,1896676.8297550003,2342605.7055050097,2439382.92043,3466132.9942755047
2021-01-29,2565526.5916799996,2569690.54266,1849249.1597550004,2297897.8417550093,2381636.0204300005,3376044.030299411
2021-02-01,2599520.2916799993,2605976.8826599997,1879955.1697550004,2336006.5807450097,2404812.52043,3440821.645105264
2021-02-02,2611644.0416799993,2655882.7826599996,1905992.8797550004,2367499.5133700096,2454429.8404300003,3472747.031867619
2021-02-03,2629513.7316799997,2654336.52266,1944809.0097550005,2356446.4060000097,2463198.0104300003,3450075.8117602803
2021-02-04,2653141.821679999,2713262.2626599995,1972660.9297550004,2387279.33913501,2535782.7604300003,3489872.853205316
2021-02-05,2668542.3116799993,2722047.7026599995,1968955.9597550004,2390223.713015009,2552241.35043,3500116.694207863
2021-02-08,2684666.28168,2744651.9626599993,1992572.7197550004,2404245.634105009,2590311.29043,3533562.357265345
2021-02-09,2692706.2516799998,2731767.06266,2003440.8497550003,2399272.3519400097,2575079.1104300003,3527053.9361604126
2021-02-10,2693797.16168,2739079.2026599995,1988394.5897550005,2395978.274465009,2558501.7904299996,3530696.734294975
2021-02-11,2693636.8116799993,2724118.0826599994,1981390.2397550005,2386469.5600900096,2546942.5904300003,3513020.244274874
2021-02-12,2709569.70168,2751132.5426599993,1987944.2397550005,2406743.0146500096,2571517.0404300005,3534076.2656987337
2021-02-16,2711156.2116799997,2775118.4026599997,2015602.3697550003,2414345.2901900094,2612573.4904300007,3506860.3254791535
2021-02-17,2714283.3416799996,2765912.6626599994,2016331.8797550006,2416306.8486100095,2606095.7704300005,3494295.81077908
2021-02-18,2702654.44168,2768585.4226599997,1984602.6297550006,2416294.2351950095,2585881.72043,3477888.0650462816
2021-02-19,2696529.8916799994,2780846.4426599997,2005770.6697550006,2417280.4217900094,2583791.73043,3467254.165196013
2021-02-22,2673123.0316799995,2775426.4226599997,1983456.8497550003,2402731.0074650105,2621619.5604300005,3388482.5556208827
2021-02-23,2670322.18168,2792044.5826599994,1984163.8397550005,2414506.2766600098,2641248.49043,3383922.840894555
