date,a2c,ddpg,td3,ppo,sac,mvo
2018-02-05,2534656.3221750013,1965265.0092500004,1778458.8043500003,1869079.933800001,2500683.771975001,2853736.7831825656
2018-02-06,2490668.3221750013,1932234.1092500004,1755699.5043500003,1836037.7838000008,2460667.1219750005,2803209.647814255
2018-02-07,2492375.722175001,1937203.2592500004,1765903.6043500004,1844893.033800001,2452853.3719750005,2802454.067487308
2018-02-08,2513451.7721750014,1982671.1092500004,1809511.6043500004,1886270.933800001,2497709.071975,2842719.3495433265
2018-02-09,2500993.0721750017,1973790.8092500004,1809350.2043500005,1889498.933800001,2473986.7219750006,2820851.212582931
2018-02-12,2523928.8721750015,1994833.3592500004,1819753.9043500004,1907565.633800001,2507659.771975001,2857726.323828088
2018-02-14,2515443.6721750014,1985651.5592500004,1806133.1043500004,1891500.833800001,2501393.471975,2858053.0016732854
2018-02-15,2509329.1221750015,1987025.2092500003,1818692.7043500005,1888812.8838000013,2499409.4219750003,2863957.7672800645
2018-02-16,2510301.5721750017,1982859.1092500004,1817214.3043500003,1893189.483800001,2496144.871975,2848333.583153789
2018-02-19,2483602.372175001,1957155.8592500004,1784605.9043500004,1855519.983800001,2477136.3719750005,2829878.540990451
2018-02-20,2487008.422175002,1964921.8592500004,1802970.7043500005,1869870.2338000012,2475845.6219750005,2855763.5181730017
2018-02-21,2484229.3221750013,1962518.0592500004,1802913.9043500004,1861158.5838000008,2464282.0719750007,2845067.287274234
2018-02-22,2468279.122175001,1949613.7592500006,1777752.6043500004,1843931.5338000008,2458996.721975001,2827789.83753092
2018-02-23,2474058.5721750013,1974106.8092500004,1801350.9043500004,1865855.933800001,2484641.771975001,2837858.402204086
2018-02-26,2492081.0221750014,1991120.5092500004,1818521.4043500004,1890987.233800001,2506340.0219750004,2867552.1031016847
2018-02-27,2489200.422175001,1992894.4592500003,1838798.7043500002,1898348.1338000011,2492190.8219750007,2865127.555453145
2018-02-28,2486839.0221750014,1985227.5092500004,1831073.1043500004,1892565.233800001,2474932.821975,2846758.3620638363
2018-03-01,2477359.6221750015,1983171.5092500004,1820507.3043500003,1897245.9838000007,2471294.8219750007,2841044.012807384
2018-03-05,2462360.3721750015,1956108.4592500005,1791505.6043500004,1868887.3838000011,2456378.621975,2818668.099911425
2018-03-06,2447117.722175001,1942874.1592500005,1782632.0043500003,1860061.883800001,2434819.7219750006,2802308.943237186
2018-03-07,2441345.6721750014,1918821.4092500003,1770191.30435,1844583.1838000007,2415292.971975,2793887.5938465847
2018-03-08,2470934.3221750013,1932372.8092500004,1773072.8043500006,1847865.333800001,2438532.9219750003,2821542.1986770434
2018-03-09,2469130.272175001,1930289.7092500003,1765019.2043500005,1842841.883800001,2438896.1219750005,2824253.637486391
2018-03-12,2493874.6721750014,1956821.0092500004,1788845.3043500006,1858706.8338000008,2466398.071975001,2855965.1089193644
2018-03-13,2504824.2721750014,1974022.8092500004,1818540.0043500003,1880679.783800001,2472776.9219750003,2889108.841787304
2018-03-14,2501510.3721750015,1966672.2592500004,1825181.3043500003,1879441.2338000012,2466268.6719750003,2896892.139403681
2018-03-15,2438619.622175001,1918091.1092500004,1826024.1043500004,1832589.883800001,2472806.9219750003,2912370.312920546
2018-03-16,2387494.1721750014,1881946.4092500005,1804625.2043500005,1790707.433800001,2422858.4719750006,2874238.9694592766
2018-03-19,2362220.4721750016,1864223.9592500005,1785758.30435,1770683.1338000011,2406044.9719750006,2844483.5758320354
2018-03-20,2358265.3332250016,1876513.4592500003,1804757.4043500004,1782074.583800001,2411953.3219750007,2852199.0820956435
2018-03-21,2363403.583225002,1875968.0092500004,1795713.8043500003,1774932.0338000008,2424053.5219750004,2861068.078544031
2018-03-22,2365850.783225002,1864900.8592500004,1783108.9043500004,1763655.583800001,2425599.3219750007,2871583.0899320394
2018-03-23,2354851.1832250017,1843808.9592500005,1763629.1043500004,1749523.483800001,2403182.271975001,2860925.8053075513
2018-03-26,2397264.033225002,1861896.7092500003,1805781.9043500004,1761630.7838000008,2445713.821975,2935243.0142179485
2018-03-27,2415697.2832250013,1869021.9092500003,1808202.4043500002,1773602.983800001,2451824.7219750006,2944606.761179745
2018-03-28,2402547.633225002,1849885.2592500006,1792575.6043500004,1747083.283800001,2436099.9219750003,2929586.1414825595
2018-04-02,2456173.983225002,1884400.2592500006,1812701.4043500002,1786753.6838000007,2491526.5219750004,2966663.4672781844
2018-04-03,2448983.4332250017,1882449.2092500005,1807209.7043500005,1788532.483800001,2479507.521975001,2951726.8620925522
2018-04-04,2412975.283225002,1857222.1092500002,1775809.3043500006,1757131.0838000008,2443291.5219750004,2893708.2604000852
2018-04-05,2435495.883225002,1882086.4592500003,1799158.80435,1783015.283800001,2470521.1719750008,2936129.238462827
2018-04-06,2447071.683225002,1885142.7592500004,1817823.2043500005,1786795.5838000008,2479229.0219750004,2963800.453606777
2018-04-09,2472718.4832250015,1889667.8592500004,1828806.6043500004,1793684.533800001,2492795.771975,2998684.7946786922
2018-04-10,2465506.0832250016,1887141.8592500004,1829407.1043500002,1792979.783800001,2478610.1719750008,2991739.3026168616
2018-04-11,2460926.183225001,1882909.9092500005,1829579.4043500002,1778843.3338000013,2479413.6719750008,2997490.1814007713
2018-04-12,2468302.283225002,1876799.9592500003,1806769.0043500003,1770400.733800001,2488127.871975001,3002367.7112906096
2018-04-13,2463528.4332250017,1886752.1592500005,1827363.5043500003,1773916.833800001,2487296.9719750006,3012267.2790240925
2018-04-16,2494957.8332250016,1909220.7592500006,1831910.7043500002,1797167.3338000008,2524734.3719750005,3031435.774208882
2018-04-17,2498781.4332250017,1912211.0592500004,1845698.2043500005,1797689.683800001,2528766.221975,3054630.4251581086
2018-04-18,2486899.9332250017,1908735.4592500005,1836546.3043500006,1792478.433800001,2517200.3219750007,3023744.4137544143
2018-04-19,2476762.733225002,1911683.2092500005,1842691.2043500005,1796190.6838000012,2513132.3719750005,2993726.520718245
2018-04-20,2481636.033225002,1898446.1592500003,1832997.9043500004,1785948.6838000012,2510671.0219750004,2989478.2655224437
2018-04-23,2493832.783225002,1906452.1092500002,1841375.6043500004,1796470.983800001,2510555.1719750003,2998048.02512639
2018-04-24,2487298.0332250013,1918793.2092500005,1850866.2043500005,1796961.833800001,2517249.8719750005,3003566.087147765
2018-04-25,2468610.5832250016,1900099.8092500004,1830486.9043500004,1776145.933800001,2497024.3219750007,2987117.356578965
2018-04-26,2471779.233225002,1892087.5592500004,1816064.9043500002,1763512.483800001,2501839.571975,2994117.4696697625
2018-04-27,2493335.4332250017,1914789.8092500004,1831997.2043500002,1793181.0838000008,2515987.8719750014,3013764.6302664
2018-04-30,2525873.083225002,1924809.5092500004,1843207.1043500002,1808285.133800001,2547139.4219750003,3045957.2054087035
2018-05-02,2551448.533225002,1932933.4092500003,1838067.0043500003,1815964.9838000007,2571582.6719750003,3050436.413485727
2018-05-03,2536338.6832250017,1933016.5092500004,1838320.9043500002,1811230.933800001,2574401.1219750005,3041430.553834909
2018-05-04,2525796.6832250017,1913656.0092500006,1826861.80435,1791293.733800001,2563343.0719750007,3033015.156913845
2018-05-07,2544188.7332250015,1919709.1092500004,1819569.8043500003,1795989.033800001,2568078.9719750006,3055136.2198579907
2018-05-08,2537187.433225001,1922870.6092500004,1831880.2043500002,1805225.283800001,2557777.871975001,3053734.086955835
2018-05-09,2554314.383225002,1921460.6092500004,1833864.2043500005,1806841.033800001,2563673.9719750006,3075894.3132804655
2018-05-10,2549501.733225002,1902372.4592500005,1788677.8043500003,1782222.0338000008,2562763.071975,3061933.6689515803
2018-05-11,2610486.4332250017,1921126.3592500004,1784429.2043500002,1815395.883800001,2596338.1719750008,3091898.2841084567
2018-05-14,2619568.4332250017,1931777.8092500004,1780349.6043500004,1828612.3338000008,2610619.0719750007,3070870.198860388
2018-05-15,2638374.383225002,1926216.3092500004,1778751.4043500004,1829051.883800001,2620322.521975001,3090781.1011261414
2018-05-16,2631433.8832250014,1910533.6092500004,1767988.1043500006,1824069.283800001,2605734.321975001,3079840.479716238
2018-05-17,2618308.4332250017,1895687.7092500003,1758045.9043500002,1812939.9838000012,2592746.471975,3068245.833506095
2018-05-18,2601949.9832250015,1872390.2592500006,1758970.1043500004,1800673.5838000008,2562554.8219750007,3053053.214770533
2018-05-21,2580586.4332250017,1835004.5092500004,1703236.7043500002,1760907.233800001,2527022.3719750005,3005297.4824865367
2018-05-22,2568994.1832250017,1856951.4092500005,1760364.4043500004,1788667.733800001,2523004.1719750003,3003112.509693019
2018-05-23,2555249.0832250016,1837644.6592500005,1733551.1043500004,1767394.683800001,2502341.471975,2984511.299985254
2018-05-24,2579660.883225002,1848153.4092500003,1747096.1043500006,1774005.0838000008,2522376.9219750003,3003232.7401236976
2018-05-25,2593063.8832250014,1856146.1092500002,1743750.2043500005,1778767.583800001,2542838.771975001,3018914.4420425287
2018-05-28,2639553.8332250016,1885263.0092500004,1762828.4043500002,1823200.6338000007,2589531.2219750006,3062677.407999415
2018-05-29,2608932.1332250014,1868025.9592500003,1743312.8043500006,1806919.433800001,2566939.071975,3028845.299433143
2018-05-30,2609449.633225002,1852174.1092500002,1729711.50435,1790063.383800001,2561647.721975,3020901.884877135
2018-05-31,2659796.6332250014,1857816.9592500005,1710533.8043500003,1786294.583800001,2619616.6719750003,3051664.6319912686
2018-06-01,2634784.033225002,1857573.7592500004,1713802.4043500002,1779824.3838000011,2602596.621975,3040332.5562341
2018-06-04,2592423.6832250017,1864434.6592500005,1732298.7043500002,1791585.933800001,2560941.221975,3002511.80766426
2018-06-05,2595984.8332250016,1859652.9092500005,1703069.7043500002,1771637.583800001,2573615.9719750006,2981876.20927416
2018-06-06,2593924.6832250017,1867098.7092500003,1720694.4043500004,1773374.783800001,2575960.971975,3014009.2096950575
2018-06-07,2616484.0832250016,1884371.3592500002,1720650.3043500006,1793360.083800001,2593757.171975,3024735.8630483616
2018-06-08,2610593.3832250014,1907383.3092500004,1771719.1043500002,1816070.833800001,2592331.521975001,3021862.8783109477
2018-06-11,2612639.6832250017,1917085.0592500004,1785424.0043500003,1832491.933800001,2595657.8719750005,3033034.782815059
2018-06-12,2623442.6832250017,1946487.0092500004,1841474.7043500005,1862088.583800001,2603087.9219750003,3044839.5117630707
2018-06-13,2626555.533225002,1963319.0092500004,1881879.2043500005,1881669.083800001,2598189.5219750004,3055274.931378796
2018-06-14,2625331.4832250015,1967021.4092500005,1878754.2043500005,1884987.5338000013,2606472.021975001,3044948.735340698
2018-06-15,2623140.733225002,1986798.6592500005,1916045.4043500002,1904251.033800001,2609697.1719750003,3041970.967193708
2018-06-18,2617402.4332250017,1991651.3092500004,1936661.7043500002,1914703.9338000007,2598070.9219750008,3036851.199367363
2018-06-19,2602521.0332250013,1979400.8592500004,1936588.6043500004,1902133.3838000013,2590345.6719750008,3020401.1916907616
2018-06-20,2617935.6832250017,1984514.5592500004,1922523.3043500003,1898463.3338000008,2615217.9219750008,3036463.3504600935
2018-06-21,2600094.533225002,1972757.3592500004,1887472.8043500006,1875300.433800001,2607827.0719750007,3012192.6664250805
2018-06-22,2633020.8832250014,1993276.4592500003,1905617.7043500002,1892990.433800001,2651620.7719750004,3049994.6719787912
2018-06-25,2619377.5832250016,1969851.2592500004,1868750.8043500006,1866221.0838000008,2643355.771975,3022018.780011182
2018-06-26,2632381.883225002,1972385.5592500004,1861501.0043500005,1881093.183800001,2657948.2719750004,3045117.358542732
2018-06-27,2628614.9332250017,1964565.0592500004,1868173.6043500004,1872726.4338000012,2660763.821975,3033790.7158496277
2018-06-28,2628036.9832250015,1946009.3592500002,1847546.8043500003,1859994.1338000011,2654172.1719750003,2993878.6716774907
2018-06-29,2632251.7832250013,1951462.9592500003,1842791.8043500003,1843881.8838000011,2656508.7219750006,3030969.089771621
2018-07-02,2639922.8332250016,1948691.8592500002,1854329.7043500002,1851099.383800001,2642108.521975001,3043681.15703162
2018-07-03,2646733.2832250013,1960194.0592500004,1868094.5043500003,1861580.1838000012,2645776.5219750004,3037338.3595319428
2018-07-04,2654613.6832250017,1975287.3592500004,1886424.2043500002,1865664.833800001,2669830.1719750003,3050667.0113026397
2018-07-05,2680140.283225002,1972212.5092500004,1855986.2043500005,1874427.0338000013,2689069.6719750003,3026260.437548022
2018-07-06,2671375.933225002,1965484.3092500004,1836159.5043500003,1873013.9338000012,2676530.571975,3014866.2583604497
2018-07-09,2712354.2332250015,1992682.3092500004,1864561.0043500003,1910214.083800001,2699652.2719750004,3031917.3157785293
2018-07-10,2734314.383225002,2009987.8592500002,1868377.7043500002,1912595.7338000012,2726331.4719750006,3062602.972147238
2018-07-11,2717205.7832250013,1997541.7092500003,1843346.9043500002,1894659.333800001,2714079.9219750008,3028214.262571483
2018-07-12,2729661.9332250017,2026578.9092500005,1873616.0043500003,1906006.7838000013,2734622.771975001,3045874.867718557
2018-07-13,2745004.6832250017,2017216.9592500003,1864100.80435,1891560.2838000008,2739685.2219750006,3080701.952917504
2018-07-16,2726643.2832250013,1959031.2092500003,1742402.6043500004,1814962.3338000008,2724135.121975001,3049941.5732713346
2018-07-17,2757712.1332250014,1973145.6092500004,1737595.2043500005,1826978.0838000008,2746520.021975001,3078968.723766011
2018-07-18,2767810.9832250015,1980404.9592500003,1735764.5043500003,1837735.433800001,2757381.1219750005,3092584.3995219697
2018-07-19,2779337.0832250016,1967442.4592500003,1730799.3043500006,1827444.533800001,2752325.9219750003,3114057.8200317137
2018-07-20,2778472.483225002,1978111.8592500004,1740214.7043500002,1833214.2338000012,2756419.0719750007,3103623.831366362
2018-07-23,2800217.8332250016,1980045.1592500005,1744239.4043500004,1844334.733800001,2751937.2219750006,3106260.6652506436
2018-07-24,2828408.1332250014,2008047.4592500005,1764013.80435,1900481.0338000008,2777300.1719750008,3141035.531036701
2018-07-25,2820278.0332250013,2009711.0092500004,1771905.4043500002,1888492.733800001,2780686.521975001,3144370.8313322966
2018-07-26,2821385.033225002,2031257.3092500004,1794779.0043500003,1906211.083800001,2800908.2219750006,3147955.9176661456
2018-07-27,2842884.033225002,2035607.7592500004,1796048.8043500003,1898049.1338000007,2815929.0219750004,3186991.4245049832
2018-07-30,2828782.333225002,2037302.2592500006,1798243.8043500003,1893604.7838000008,2795664.521975001,3181682.977632962
2018-07-31,2853371.883225002,2056590.9092500005,1835812.3043500003,1921329.6838000012,2802652.8719750005,3210003.390985281
2018-08-01,2835950.5332250013,2062082.0092500004,1862048.1043500004,1931714.933800001,2782676.4219750008,3200051.466027003
2018-08-02,2807607.483225002,2054144.5092500004,1888921.6043500002,1933304.583800001,2749530.8719750005,3178110.700412205
2018-08-03,2802283.9332250017,2076436.0592500004,1920319.3043500003,1944139.483800001,2758905.4219750003,3184879.133063769
2018-08-06,2785317.483225002,2067830.1092500004,1891901.5043500005,1921691.5838000008,2747480.4219750008,3159631.097438959
2018-08-07,2813472.483225002,2075341.7592500004,1915718.7043500005,1945273.433800001,2761850.021975001,3201898.6045844853
2018-08-08,2821258.3832250014,2083569.2592500004,1915563.0043500003,1939611.3338000006,2770192.321975,3213111.574341341
2018-08-09,2800532.4332250017,2075755.3592500004,1909700.5043500003,1931459.3338000006,2747510.1719750003,3184262.6601723316
2018-08-10,2797767.2332250015,2057959.8092500004,1899223.9043500004,1913855.783800001,2736995.321975,3183645.1970890984
2018-08-13,2767707.6832250017,2053513.1092500002,1908544.6043500002,1914523.283800001,2715895.9219750003,3153801.249098408
2018-08-14,2772152.2332250015,2076499.4592500003,1937927.4043500002,1931385.3838000007,2728814.221975,3168464.5842247326
2018-08-16,2764723.8332250016,2084370.9092500005,1973499.7043500002,1960234.4838000012,2715549.4219750008,3154851.083894698
2018-08-17,2779629.7832250013,2100022.0092500006,1996001.7043500005,1984670.3838000011,2724454.3719750005,3186590.5317130797
2018-08-20,2791391.283225002,2119945.4592500003,1993473.6043500004,1990990.2838000008,2748913.721975,3187015.518270617
2018-08-21,2787438.4832250015,2135215.9592500003,2006052.4043500002,2006407.183800001,2753540.821975001,3182817.2925178427
2018-08-23,2771566.933225002,2143941.5092500006,2029212.9043500002,2007652.3338000008,2741557.971975,3167193.539487509
2018-08-24,2757105.483225002,2143796.0592500004,2003431.4043500002,2004659.7838000008,2737236.4219750003,3140118.9564650096
2018-08-27,2775770.2332250015,2156914.10925,2010398.30435,2014290.6838000012,2749996.2719750004,3159206.800221625
2018-08-28,2781922.083225001,2159448.35925,1993241.2043500002,2006948.633800001,2763955.521975001,3169662.1756559573
2018-08-29,2763035.783225002,2147697.9592500003,1976439.2043500002,1994065.733800001,2751469.0219750004,3151890.642815303
2018-08-30,2747445.0832250016,2140991.4592500003,1977759.3043500006,1989518.6338000011,2741120.9219750008,3133527.838662901
2018-08-31,2748820.2832250013,2160955.4092500005,2040255.4043500004,2017533.283800001,2745002.3719750005,3145640.015278323
2018-09-03,2742532.533225002,2174915.85925,2094398.9043500004,2038445.0338000013,2746473.9219750008,3168402.25121813
2018-09-04,2678175.033225002,2146655.2092500003,2048375.5043500003,1981955.033800001,2710578.4219750003,3098860.518331215
2018-09-05,2681232.783225002,2151930.85925,2053227.0043500003,1997044.733800001,2709986.9219750008,3083556.153449782
2018-09-06,2686061.4832250015,2168158.50925,2054250.8043500003,1998015.9838000012,2726310.7719750004,3093546.6754175937
2018-09-07,2688644.6832250017,2175251.4592500003,2090617.0043500003,2013756.8338000008,2712728.421975,3094386.3617157317
2018-09-10,2658027.2332250015,2135816.9592500003,2047882.0043500005,1972324.9838000012,2674817.321975,3049533.14640774
2018-09-11,2626395.3832250014,2113338.6592500005,2001614.2043500002,1955702.9338000012,2642956.971975001,2992009.740400592
2018-09-12,2631318.283225002,2126028.2092500003,2009875.0043500005,1961697.6338000011,2658849.2719750004,3003146.395187215
2018-09-14,2684925.4332250017,2173269.2092500003,2047518.30435,2021215.333800001,2712961.1219750005,3069595.752919962
2018-09-17,2640318.033225002,2145378.85925,2027257.3043500003,2003192.233800001,2663770.471975001,3015533.777064273
2018-09-18,2620371.3832250014,2134828.3592500007,2033108.7043500005,1995881.1338000011,2647379.5219750004,3000081.6675952123
2018-09-19,2603757.6832250017,2134709.3092500004,2043299.80435,2005650.733800001,2627839.3719750005,2987932.413012808
2018-09-21,2613854.7832250013,2123932.9592500003,2006320.5043500003,1991105.183800001,2631456.0719750007,2973145.856056248
2018-09-24,2557057.3332250016,2081467.1092500004,1993195.7043500002,1957475.133800001,2550873.521975001,2898531.4917297387
2018-09-25,2594013.7832250022,2118649.8592500007,2028086.4043500002,1992383.0338000006,2601273.1719750003,2939833.7646535905
2018-09-26,2598318.2332250015,2117367.9092500005,2028473.30435,1988487.2838000008,2606918.9719750006,2959159.0652264273
2018-09-27,2602282.7332250015,2088593.7592500004,1998415.1043500004,1964704.033800001,2590609.1719750003,2954228.682573164
2018-09-28,2617295.9332250017,2091700.6092500004,1986954.7043500005,1961798.0338000013,2610824.4219750008,2956009.6321950764
2018-10-01,2624445.7332250015,2092901.9092500005,1981768.5043500003,1944327.633800001,2638433.371975001,2970859.430172463
2018-10-03,2598151.0832250016,2066065.2592500004,1958392.8043500003,1912807.883800001,2615654.7719750004,2931140.9425954614
2018-10-04,2522483.2332250015,2003808.9092500005,1892541.6043500004,1850688.883800001,2547157.7719750004,2854208.4095786633
2018-10-05,2499246.7832250013,1954609.0592500004,1901460.6043500004,1819641.8338000013,2509286.1719750008,2824880.1821832173
2018-10-08,2529352.2332250015,1958739.1502250005,1884739.1043500002,1826028.2838000008,2505098.821975,2847577.466508765
2018-10-09,2475060.383225002,1973337.2002250003,1905745.2043500005,1827054.5838000008,2498034.971975,2775668.825813458
2018-10-10,2521292.0332250022,1996855.8502250004,1948287.5043500003,1852597.5838000008,2528453.771975001,2845447.373482516
2018-10-11,2486579.2332250015,1959413.6002250002,1923954.5043500003,1829679.483800001,2478427.4719750006,2803948.0666744104
2018-10-12,2552978.8332250016,1992695.950225,1941688.5043500003,1858044.033800001,2536335.421975,2881400.179882293
2018-10-15,2569340.233225002,2024766.4002250005,2002255.4043500002,1888037.733800001,2557998.0219750004,2895652.7833867236
2018-10-16,2575979.033225002,2043331.000225,2011096.80435,1903757.883800001,2565678.9219750008,2913216.8456298523
2018-10-17,2555439.333225002,2024003.9002250005,2000493.0043500003,1882666.1338000011,2539856.1719750003,2879353.6594174346
2018-10-19,2530147.9832250015,1991735.4002250002,1990235.1043500002,1868762.7838000008,2506790.371975001,2835516.508096495
2018-10-22,2510994.4832250015,1965467.6002250004,1971956.7043500005,1835593.683800001,2503053.921975001,2810988.0844391026
2018-10-23,2451474.083225002,1928850.7002250003,1947167.8043500003,1774668.883800001,2465034.2219749996,2776696.4827622734
2018-10-24,2498855.783225002,1936919.7002250003,1934366.6043500004,1783325.7338000012,2498659.4219750003,2822164.863522417
2018-10-25,2492108.3832250014,1909605.4502250003,1910902.6043500004,1766017.033800001,2465216.1219750005,2800795.723344937
2018-10-26,2478432.4332250017,1905859.650225,1920322.0043500003,1753363.2838000008,2452541.6719750003,2805886.6275573047
2018-10-29,2492848.283225002,1969842.3002250001,2014908.0043500003,1811550.783800001,2458585.471975,2841910.6376077
2018-10-30,2475517.383225002,1966255.4502250003,2042173.8043500003,1830713.033800001,2435603.6219750005,2833099.8171576196
2018-10-31,2516098.9332250017,2001175.2002250003,2028219.6043500004,1850337.633800001,2492926.7719750004,2889592.2663895106
2018-11-01,2505285.133225002,1979085.8502250004,1990218.30435,1826304.733800001,2481963.021975,2888820.224615273
2018-11-02,2549949.1832250017,1991269.2502250003,1982423.3043500003,1834894.833800001,2528312.6719750003,2946997.3374449667
2018-11-05,2531081.8332250016,1979632.8002250001,1973337.3043500006,1830454.5338000013,2509247.821975,2931928.534215969
2018-11-06,2501287.6832250017,1983330.5002250005,1980328.2043500002,1835767.183800001,2498674.571975,2915203.565381769
2018-11-07,2519682.9332250017,1993311.450225,1986132.3043500003,1846967.183800001,2514776.9219750003,2933913.3219451807
2018-11-09,2544849.783225002,1991775.6002250002,1957147.8043500003,1862377.633800001,2528328.8219750007,2947825.0508558745
2018-11-12,2525895.733225002,1978996.0002250003,1984595.7043500005,1851080.0838000008,2501236.621975,2967399.453738967
2018-11-13,2536534.033225002,1994986.1002250002,2003148.7043500005,1864949.433800001,2507143.5219750004,2988680.129998177
2018-11-14,2577663.2832250013,2000471.4002250002,2008813.5043500003,1880506.5838000008,2524461.9219750003,3014208.069830677
2018-11-15,2590219.4332250017,1991093.4502250003,2030177.1043500004,1859349.033800001,2525440.9219750003,3041761.192043172
2018-11-16,2611982.333225002,2016027.6502250005,2037980.9043500004,1873004.7338000014,2559621.1719750003,3066376.05383846
2018-11-19,2609315.7832250022,2036104.0502250001,2065112.9043500002,1890498.383800001,2569084.371975,3073564.413341292
2018-11-20,2597169.0832250016,2000074.6002250002,2016746.3043500006,1857264.7338000012,2552882.7219750006,3052282.3010864854
2018-11-21,2618218.0832250016,2034454.1502250005,2100935.60435,1921107.6838000012,2565806.8719750005,3082407.322549464
2018-11-22,2597190.383225002,2022460.1502250002,2096044.5043500003,1906936.483800001,2550731.8719750005,3058284.1940112626
2018-11-26,2649476.733225002,2024372.8002250004,2075774.80435,1909030.6838000007,2583572.6719750003,3091303.7481925264
2018-11-27,2647715.1832250017,2033105.000225,2088725.9043500004,1915801.133800001,2587491.821975,3098058.496272456
2018-11-28,2643968.283225002,2028801.7002250003,2085561.3043500003,1892744.233800001,2595040.3719750005,3108428.716521199
2018-11-29,2691897.483225002,2065147.1002250004,2136091.4043500004,1933768.633800001,2636844.3219750007,3158154.8951830934
2018-11-30,2691440.983225002,2092395.0502250004,2163382.3043500003,1955029.533800001,2652913.921975,3162204.52337059
2018-12-03,2677681.383225002,2068936.0002250003,2139214.4043500004,1927868.983800001,2626925.371975001,3153430.435649733
2018-12-04,2658445.7332250015,2063766.6002250002,2151949.7043500007,1926609.9838000007,2594528.621975001,3120103.5211448297
2018-12-05,2653791.733225002,2048937.2002250003,2127216.3043500003,1902322.583800001,2592401.821975,3118860.18437354
2018-12-06,2614057.483225002,2012456.7002250003,2101519.8043500003,1865515.433800001,2563590.821975,3073988.455325976
2018-12-07,2638715.733225002,2030857.6002250002,2135708.9043500004,1892452.0838000008,2576099.7719750004,3104773.824958428
2018-12-10,2593252.133225002,1996141.0502250004,2125149.7043500002,1864506.0838000008,2530458.4219750003,3054073.198129367
2018-12-11,2628569.383225002,2021057.7002250003,2151554.4043500004,1901952.433800001,2545299.4719750006,3094037.0507438546
2018-12-12,2654216.883225002,2017019.9502250003,2088533.7043500002,1878239.4838000007,2581041.4219750008,3109086.998512772
2018-12-13,2656190.783225002,2020978.2502250003,2100367.2043500002,1881509.883800001,2584586.571975,3126469.103841607
2018-12-14,2667061.483225002,2020317.000225,2092839.0043500003,1899001.6838000012,2579268.771975001,3118929.9754259423
2018-12-17,2682791.5332250013,2042308.700225,2110942.3043500003,1904556.433800001,2612518.6219750005,3148864.396520286
2018-12-18,2701464.4832250015,2055565.9002250002,2124064.0043500005,1928320.733800001,2624951.5719750007,3161234.246721521
2018-12-19,2735580.3332250016,2068224.7002250003,2114042.5043500005,1943165.033800001,2642177.4219750003,3181451.4075115314
2018-12-20,2758072.7332250015,2064392.7002250003,2117675.90435,1952048.1338000011,2652362.1719750008,3191776.443442358
2018-12-21,2703612.233225002,2031468.8002250001,2087043.1043500004,1920186.733800001,2613789.071975,3129112.4624589896
2018-12-24,2659933.9832250015,2010744.0502250004,2071664.1043500004,1896988.283800001,2572803.6219750005,3071715.509930389
2018-12-26,2684672.4832250015,2024054.3002250004,2089578.0043500003,1908516.183800001,2601267.571975,3107305.1446900135
2018-12-27,2685283.433225002,2025940.0502250001,2073168.5043500003,1900499.683800001,2600991.3219750007,3105954.5059133344
2018-12-28,2700403.1832250017,2047872.8502250002,2111434.2043500007,1915345.183800001,2624826.3719750005,3154087.7380359964
2018-12-31,2705766.033225002,2045738.3002250001,2112248.2043500002,1918394.983800001,2624373.821975,3162001.8658930855
2019-01-01,2719671.433225001,2054754.7502250003,2108297.8043500003,1919981.8338000008,2652240.6719750008,3178216.570958342
2019-01-02,2714329.1832250017,2041680.2502250003,2106699.2043500007,1917603.5838000008,2634323.971975,3169311.0887118075
2019-01-03,2705898.1332250014,2019371.3502250002,2092671.5043500003,1904798.283800001,2608829.1719750008,3149150.0525019765
2019-01-04,2709765.0832250016,2035002.6502250002,2104795.0043500005,1913374.283800001,2623454.3719750005,3159592.3504069336
2019-01-07,2722323.6332250014,2033102.8502250002,2093276.1043500004,1911225.4838000007,2630536.9219750008,3179535.5612275926
2019-01-08,2722651.4332250017,2044942.5502250001,2107862.8043500003,1928250.533800001,2628205.5719750007,3181805.9281000155
2019-01-09,2730684.1832250017,2059686.2002250003,2131920.3043500003,1935523.433800001,2644484.7719750004,3201424.9766668007
2019-01-10,2725305.533225002,2048999.6002250002,2135649.3043500003,1924128.6338000011,2630832.821975,3201453.0444404352
2019-01-11,2731217.383225002,2047094.0002250003,2128185.3043500003,1922464.333800001,2636793.621975001,3199599.4780826895
2019-01-14,2714272.983225002,2033337.0502250004,2119422.9043500004,1912769.433800001,2621694.1719750003,3180693.5637504114
2019-01-15,2742743.683225002,2057836.4502250003,2133757.4043500004,1927882.933800001,2647273.8219750007,3214497.951922834
2019-01-16,2726834.1832250017,2061638.5002250003,2141425.3043500003,1931937.033800001,2636988.1719750003,3201207.451229841
2019-01-17,2730420.433225002,2060711.8002250004,2142312.9043500004,1928971.9838000007,2641157.571975,3211796.8377843727
2019-01-18,2736203.783225002,2063183.6502250005,2128138.8043500003,1918968.533800001,2632601.321975,3213305.515363681
2019-01-21,2759535.8332250016,2074348.500225,2129622.5043500005,1927412.583800001,2649092.771975001,3231598.4978254326
2019-01-22,2744358.383225002,2076609.4502250003,2158664.60435,1931386.8838000011,2634588.0719750007,3235109.357192293
