,a2c,ddpg,td3,ppo,sac,mvo
2020-01-21,2356653.5056250007,2451402.8451500004,2520409.850165001,2060987.4477500026,2378979.74513,2647600.7767217136
2020-01-22,2362804.7885000007,2437467.5851500006,2517894.150165001,2057607.629145003,2368799.3051300007,2641523.2730184644
2020-01-23,2366657.5186900008,2465572.52515,2526274.5901650013,2056521.2869150029,2373857.0951300003,2656460.1989722066
2020-01-24,2339048.0430900007,2460329.2851500004,2509341.680165001,2048755.866725003,2348535.70513,2640442.542683094
2020-01-27,2305631.5995050003,2407810.1051500007,2465677.9901650012,2036201.701075003,2317650.505130001,2598740.0474581905
2020-01-28,2339301.7426250004,2441452.0851500006,2477089.580165001,2036496.5788450032,2332600.675130001,2613040.5051045604
2020-01-29,2354258.6529550008,2477295.8451500004,2495464.510165001,2035744.9560650028,2335883.1951300004,2600500.8800180373
2020-01-30,2389636.880610001,2498803.7051500003,2510168.1501650014,2042432.2146750027,2358171.5951300003,2619764.837430962
2020-01-31,2341490.650155,2457636.36515,2444768.950165001,2033787.0209450028,2307956.7751300004,2601788.2766669733
2020-02-03,2368558.6159350006,2465814.5451500006,2450871.130165001,2034059.003105003,2319708.695130001,2606865.844096585
2020-02-04,2410339.5908350004,2512810.44515,2488572.180165001,2042683.5047650035,2345327.47513,2652350.901231918
2020-02-05,2443642.959835001,2559488.8851500005,2540132.390165001,2056542.4706850036,2392964.5651300005,2691541.1192308133
2020-02-06,2452612.3122950005,2591774.6851500003,2544817.610165001,2057347.3314050036,2391171.0851300005,2710330.107186731
2020-02-07,2446224.785385001,2577345.44515,2526070.4901650012,2053221.7406650037,2375108.0151300007,2698656.74424529
2020-02-10,2466211.9610800007,2614208.98515,2536054.470165001,2055561.447370004,2379482.3251300002,2744778.978027014
2020-02-11,2459226.4505600007,2614800.1651500007,2550832.110165001,2060336.8698650035,2391163.96513,2765454.1565822447
2020-02-12,2460203.7674250007,2633063.1251500007,2563754.270165001,2063287.0038000038,2394350.175130001,2781254.858056469
2020-02-13,2447540.3113550004,2610379.3251500004,2531038.680165001,2055375.782465004,2379937.215130001,2761314.539785203
2020-02-14,2449275.5336650005,2605691.9651500005,2526391.520165001,2052072.5052050042,2376765.0151300007,2759390.125443912
2020-02-18,2439553.7024300005,2599127.3251500004,2508365.750165001,2047249.1338000041,2352758.2451300006,2759288.27324365
2020-02-19,2457498.5177850006,2614951.9251500005,2529799.930165001,2054836.5709150042,2375941.22513,2786988.637587526
2020-02-20,2440416.453720001,2590380.8851500005,2512018.020165001,2052883.264670004,2372063.9551300006,2760791.8033735664
2020-02-21,2404281.5694250003,2531747.5451500006,2474742.9901650012,2044665.4318500033,2351476.655130001,2696041.43912779
2020-02-24,2320102.043470001,2428153.8251500004,2383696.8201650013,2021184.9233950032,2274774.66513,2580471.6453037276
2020-02-25,2244168.166725001,2344281.3851500005,2302541.050165001,1996896.8858450034,2185714.4651300004,2508519.6793836737
2020-02-26,2240209.0422300003,2341977.90515,2297034.430165001,1992884.6104600034,2174906.1051300005,2514039.914802537
2020-02-27,2128051.913195001,2217669.7251500003,2213480.5901650013,1978047.262015003,2091727.6451300005,2397267.322360901
2020-02-28,2084629.8790950007,2182980.14515,2163559.250165001,1965411.119150003,2011960.2651300007,2351065.5511779618
2020-03-02,2198352.6158600003,2302357.14515,2272802.880165001,1982828.0179950031,2111541.1151300003,2474472.445590996
2020-03-03,2115231.996760001,2234644.6251500007,2199646.5301650013,1959726.9670150029,2028448.6551300003,2408557.73449385
2020-03-04,2184316.5867800014,2291893.745150001,2289577.630165001,1976016.615455003,2100288.6851300006,2514517.2603924046
2020-03-05,2089022.9515050007,2171016.1251500007,2196901.790165001,1949976.046190003,2000043.2651300007,2429191.9102990325
2020-03-06,2024352.3891900005,2131442.3251500004,2144330.150165001,1934464.7710600027,1943547.4551300001,2422668.1894717626
2020-03-09,1813795.2820450005,1898923.7051500003,1931209.9101650012,1881060.3521300023,1735015.8451300003,2219920.273482179
2020-03-10,1941969.6488750007,2006718.2604250002,2062277.520165001,1912415.153105002,1848456.2051300004,2333637.9635009225
2020-03-11,1835989.8813900007,1844815.3404250003,1951060.450165001,1888652.811470002,1728707.7951300002,2199837.14789789
2020-03-12,1645659.8876100008,1615192.1904250002,1746688.1401650012,1840763.0395700021,1564200.5751300005,1973021.7477222285
2020-03-13,1902922.2151150007,1824802.5804250003,1967200.5401650013,1900853.987485002,1775774.1751300008,2154885.4735859
2020-03-16,1648493.6676700003,1549189.7604250005,1729792.090165001,1834292.395580002,1557396.7251300004,1928439.9116531285
2020-03-17,1747330.7048250006,1614344.8404250003,1812612.1201650011,1851435.4538750018,1628007.3101350006,2009775.3359613183
2020-03-18,1703749.2226200006,1541751.2404250002,1760784.330165001,1830604.6638800018,1551496.0401350008,1969221.8629007998
2020-03-19,1690182.6426250006,1527978.7904250002,1739504.6801650012,1840992.288145002,1545455.6101350007,1960506.6222011074
2020-03-20,1616240.8476850009,1467984.1804250004,1645530.0601650013,1824522.6753800022,1463838.2301350003,1878520.2586065496
2020-03-23,1540797.2754650007,1468851.7504250002,1578004.1001650011,1804244.6595250024,1370536.1401350005,1871747.9651102824
2020-03-24,1677294.5580650007,1615974.2404250004,1739819.3501650011,1849538.5066950023,1516043.2101350005,2035638.349473368
2020-03-25,1695264.7105100008,1684555.8704250003,1768447.6701650014,1857602.7003350023,1566683.3401350004,2050329.805620016
2020-03-26,1825087.3202050005,1813382.0504250003,1876067.110165001,1877066.8809250027,1674685.0301350001,2174085.6166063277
2020-03-27,1761658.4044300006,1725321.5504250005,1804447.930165001,1862184.7801200023,1615082.6801350005,2096513.7272407599
2020-03-30,1837312.2380050009,1758337.5904250003,1870980.5301650013,1877144.4532400025,1655824.3001350006,2158936.713066657
2020-03-31,1798476.4906300008,1732191.6104250003,1840331.760165001,1871738.1923850023,1614344.1901350005,2117669.3536686213
2020-04-01,1713545.5249400006,1625457.0404250002,1750477.460165001,1846865.5101650022,1524328.4401350005,2029617.16876268
2020-04-02,1761167.3189950003,1636605.2904250002,1797520.900165001,1859026.9575500018,1563370.4101350005,2057983.7428814548
2020-04-03,1727520.4346950005,1615963.9404250002,1760452.590165001,1849157.5556300022,1522496.8001350006,2027861.775444617
2020-04-06,1857821.1788800007,1768670.1904250002,1878394.320165001,1878913.6393250024,1642927.870135001,2184702.282459545
2020-04-07,1853117.9129950006,1751478.3404250003,1886161.290165001,1888223.9260850027,1654630.1501350005,2177816.3318759445
2020-04-08,1902317.4654300006,1802559.5804250003,1954749.580165001,1905930.8482050025,1723300.5701350006,2241611.8588831257
2020-04-09,1941803.9416750004,1820698.2104250004,1977839.760165001,1920464.4525700023,1781218.7801350006,2247980.608650113
2020-04-13,1913517.6399850005,1821891.5404250002,1957455.790165001,1912351.9642250028,1728914.3601350007,2292131.431172917
2020-04-14,1948374.5573650005,1852287.7204250004,1991795.1001650011,1917670.5985150025,1726253.3701350007,2386359.698771837
2020-04-15,1891577.9209600005,1827425.8004250003,1935439.7901650013,1894423.4745450024,1663526.0001350008,2385811.421676189
2020-04-16,1902240.8807600006,1824271.8604250003,1931305.5001650013,1892993.8565600025,1639120.2101350005,2416436.6329841223
2020-04-17,1968712.5805200008,1893949.6004250003,1990332.6901650012,1909860.5807800028,1734697.4801350005,2446285.039561238
2020-04-20,1931075.2051300008,1850652.2404250004,1953924.970165001,1902938.7990500028,1706311.1801350007,2427210.6834961073
2020-04-21,1860083.4103100004,1780313.9504250004,1898002.820165001,1885953.6279350028,1661452.4901350003,2344154.159008188
2020-04-22,1908078.3956800005,1817695.6404250003,1937616.5901650009,1893031.1027900022,1680637.9501350007,2397089.4500045376
2020-04-23,1897858.3100750004,1818982.0104250005,1942036.970165001,1894474.6368550027,1687122.9201350007,2420033.5934665566
2020-04-24,1924391.1948800005,1815560.8304250003,1957149.470165001,1900423.7587250026,1699451.6201350004,2427535.250844452
2020-04-27,1967961.7802950004,1845125.8804250003,2016908.1601650012,1920882.0815800028,1760248.5701350006,2436617.985978677
2020-04-28,1971651.1928800005,1855664.7704250002,2045810.000165001,1928932.2635300024,1791236.7301350005,2409103.246076844
2020-04-29,2044737.9469450007,1914536.5704250005,2073136.730165001,1942957.3933550022,1839787.0401350006,2433432.7829004247
2020-04-30,2022066.9171500008,1921771.8704250003,2043193.7701650013,1931917.842120002,1799646.4001350005,2444944.4375606263
2020-05-01,1954341.2858750008,1833927.4204250004,1975240.0001650013,1905716.6574100023,1743834.5201350006,2344954.3550311923
2020-05-04,1967008.6942800006,1840777.9404250004,1971512.070165001,1902003.0618050024,1727794.2601350008,2374973.615722182
2020-05-05,1970167.2293300005,1831522.7904250002,1974114.2001650012,1898817.6217250025,1719623.9401350007,2371921.165550503
2020-05-06,1964076.4799400007,1820902.8704250003,1949122.2101650012,1890502.0363700027,1692346.2401350006,2369784.367050902
2020-05-07,1992588.4535350008,1854570.7004250004,1972955.2701650013,1901101.7933150025,1719340.8901350007,2388168.7408672264
2020-05-08,2019546.066015001,1892892.2004250004,2015362.900165001,1915292.6046250027,1759351.1101350007,2428435.3808810385
2020-05-11,2007346.8075850008,1883706.8404250003,1999798.1901650012,1904420.7150650024,1720369.8001350004,2449281.854118881
2020-05-12,1955233.6889900009,1838012.5304250002,1952465.7201650012,1887709.801445002,1678084.3701350007,2393981.219987032
2020-05-13,1899494.4472150009,1793488.5204250002,1896940.660165001,1868195.7622550023,1619344.6601350007,2361611.5905462396
2020-05-14,1938236.1743100008,1824548.5804250003,1932602.530165001,1879223.6615100019,1664294.1701350007,2394267.635165997
2020-05-15,1950910.6770500005,1820695.2804250005,1936002.940165001,1878025.7547350018,1661168.9601350005,2405009.3954676976
2020-05-18,2006193.9932400007,1907083.8004250003,2024607.550165001,1911348.2596950019,1751640.0801350006,2466985.077793804
2020-05-19,1975541.3777450006,1882627.3904250003,2000100.9301650012,1901378.1465000021,1715928.8501350007,2461274.798615714
2020-05-20,2007317.3568000004,1923158.1804250004,2031774.6201650011,1914615.277670002,1751975.1401350007,2493879.0948626464
2020-05-21,1990454.4258750007,1916062.9604250002,2010728.2001650012,1908499.989820002,1737535.6701350007,2461538.2554968116
2020-05-22,1983177.5928100005,1906020.4504250004,1999766.8701650011,1902041.6907300022,1726196.9101350007,2457477.4822597923
2020-05-26,2030604.7050650006,1952882.5204250002,2068412.780165001,1933213.2108650024,1813873.2501350006,2463607.9881959166
2020-05-27,2070221.9679900007,1997397.8704250003,2131724.700165001,1960728.216595002,1891002.0501350006,2482244.2979408056
2020-05-28,2047350.3137400006,1965559.1804250004,2097495.180165001,1946815.6132400017,1868246.6646250007,2473369.7959521147
2020-05-29,2045223.9416100008,1959415.4604250002,2088165.760165001,1937876.2595900018,1843009.9229350006,2491597.2005950836
2020-06-01,2057666.8223100007,1986387.6804250004,2100371.620165001,1946413.168565002,1859407.9329350004,2510318.6732319538
2020-06-02,2074794.0966600007,2006863.6504250003,2124369.3401650013,1952097.635515002,1873697.2629350002,2524239.5032341643
2020-06-03,2118154.9090650007,2076935.390425,2177500.250165001,1975876.5444800018,1951889.1829350002,2559672.3773309505
2020-06-04,2125854.38278,2112635.460425,2203965.330165001,1992411.670140002,1983414.4429350004,2566694.327488526
2020-06-05,2185735.743745001,2193652.3904250003,2257588.770165001,2011839.8327050016,2047710.2229350002,2630093.6911614873
2020-06-08,2211903.4378550006,2274822.2004250004,2291088.250165001,2022991.6882100017,2093708.4208000004,2679267.3610835494
2020-06-09,2195980.5623550005,2249843.650425,2271609.610165001,2017330.2482250016,2048140.9008000004,2712835.847480845
2020-06-10,2194502.083865001,2219738.750425,2233816.950165001,1990935.8760800017,1979513.4308000004,2718754.5400893358
2020-06-11,2055050.5122800006,2034677.9904250002,2072344.780165001,1942753.9703900018,1826680.1608000004,2539373.8322648956
2020-06-12,2088408.3436600005,2100257.6204250003,2115563.5501650013,1957080.161065002,1875181.1108000004,2583344.6867648256
2020-06-15,2113993.4754500003,2124768.8404250005,2138489.260165001,1962692.9920600022,1903140.5908000004,2612348.3062085463
2020-06-16,2155911.8188100006,2171698.780425,2173156.510165001,1974524.895365002,1935644.2208000005,2657683.017480638
2020-06-17,2145287.0694200005,2153316.3104250003,2151524.450165001,1965418.7325050018,1905758.4208000004,2650537.2784813335
2020-06-18,2157859.6152550005,2158976.3304250003,2149593.2801650013,1964755.4520500018,1899906.6208000004,2647821.0630750214
2020-06-19,2160919.407025001,2152561.520425,2150137.150165001,1965381.872495002,1896658.2008000005,2642841.175317051
2020-06-22,2177351.7418100005,2165120.900425,2136832.970165001,1960204.6920900024,1877788.1908000004,2667029.5104324883
2020-06-23,2190679.3941100007,2176216.3504250003,2147570.060165001,1965201.1886800027,1882278.3808000004,2683755.234321655
2020-06-24,2128585.7782450006,2101714.900425,2075912.5501650008,1940008.4685350028,1810897.8508000006,2617213.761578779
2020-06-25,2164816.0499300007,2122886.0504250005,2107271.870165001,1956091.382250003,1848130.5108000005,2630241.449236233
2020-06-26,2100074.565480001,2056332.5204250005,2040245.460165001,1929551.474405003,1776394.9008000004,2562961.2529821163
2020-06-29,2124353.719840001,2128709.690425,2074402.9301650012,1937500.6420400033,1809069.3908000004,2612838.401848222
2020-06-30,2171138.439455,2146877.500425,2104671.500165001,1950306.3590750033,1831872.4608000005,2647053.836886501
2020-07-01,2162248.706995001,2142400.770425,2086215.750165001,1944967.1790800034,1808317.5308,2671635.4334069947
2020-07-02,2174295.941720001,2151168.0804250003,2095736.6101650011,1949645.9661650031,1810592.0508,2677528.800142186
2020-07-06,2220979.4503900013,2214712.1604250004,2134190.870165001,1965077.987060003,1844531.1108000004,2762167.2815966588
2020-07-07,2184349.7005500006,2164115.5504250005,2095168.250165001,1948965.1075950027,1799670.6308000004,2720258.807497451
2020-07-08,2219050.172535001,2199027.9704250004,2116172.4301650007,1959319.829330003,1811955.2908000003,2760354.110903616
2020-07-09,2202976.9143000008,2187466.860425,2088283.4001650012,1944780.0374750027,1773873.4908000003,2799607.327991695
2020-07-10,2236808.304355001,2225020.110425,2133151.8501650016,1964530.4946500026,1829941.4208000004,2809969.4858415886
2020-07-13,2205319.4884850006,2191888.460425,2139975.1101650014,1965842.8960400023,1849948.2208000005,2771738.1938824765
2020-07-14,2217162.3234700006,2210157.5704250005,2170577.4001650014,1970238.715720002,1864285.3608000004,2800801.4267292283
2020-07-15,2231011.2618700005,2233938.5104250005,2193919.7801650013,1972322.2296900023,1895197.9808000003,2805570.3121004608
2020-07-16,2206299.4940300006,2200459.9204250006,2195044.230165001,1970599.1909600024,1895150.3308000003,2788233.6604906037
2020-07-17,2181089.4692450007,2183586.0104250005,2185045.3601650014,1956420.7844550028,1872388.1108000001,2770651.142177796
2020-07-20,2227261.436590001,2226747.0404250002,2180302.9701650008,1958197.6462200028,1858883.8108000006,2854585.072259822
2020-07-21,2226406.4693300007,2234726.000425,2197721.330165001,1969764.1757000026,1896718.1908000007,2842642.125322475
2020-07-22,2242993.490050001,2250969.3404250005,2213719.850165001,1963726.2503500022,1893717.4508000002,2874265.6526662465
2020-07-23,2190059.3155300007,2200744.2504250007,2196704.000165001,1965034.6527200025,1895405.2508000005,2801518.8008045843
2020-07-24,2176204.955420001,2190705.9504250004,2186574.150165001,1962424.2534200023,1884903.3308000006,2874713.761168398
2020-07-27,2184072.287650001,2189104.4604250006,2186309.1101650014,1965559.617440003,1872354.2308000005,2890319.935707327
2020-07-28,2173049.495790001,2177570.270425,2165104.710165001,1958875.3374800028,1862579.4608000005,2846694.093572543
2020-07-29,2206630.304165001,2201300.400425,2201634.3601650014,1972306.785980003,1895581.4208000004,2929117.3118842207
2020-07-30,2192823.7772800005,2186643.440425,2177196.920165001,1960626.1575200034,1864141.5208000003,2941706.5307697896
2020-07-31,2204626.920790001,2213405.3204250005,2194935.9801650015,1963896.8437700036,1865643.3908000004,3004053.313480015
2020-08-03,2277415.444365001,2246895.0604250003,2205933.000165001,1963748.3359100036,1867287.6208000001,3014584.4759866674
2020-08-04,2251478.467970001,2267699.9904250004,2221699.100165001,1964415.4582350033,1863297.2608000003,3085008.460190965
2020-08-05,2264470.1331950007,2308607.7904250002,2254651.6901650014,1980017.489725003,1897483.9808000003,3130511.1696163183
2020-08-06,2281251.315825001,2318754.0104250005,2259981.040165001,1980241.7117600027,1893979.5608000003,3160703.8632452264
2020-08-07,2275381.4457400003,2305499.9604250006,2278020.3001650013,1996276.183515003,1930859.9608000005,3124640.592827786
2020-08-10,2250614.2393850004,2321247.230425,2295098.640165001,2003700.7853750028,1947173.2908000003,3124418.3782500857
2020-08-11,2227205.563695001,2292321.9504250004,2288679.270165001,2009256.4580450028,1971898.0708000006,3051783.2396310773
2020-08-12,2264187.394675001,2321862.7904250002,2315572.840165001,2012154.3638550024,1968016.1908000004,3137635.968723206
2020-08-13,2250329.359690001,2312183.1604250004,2306425.590165001,2007346.7560950022,1953183.6508000004,3136883.0107191205
2020-08-14,2255927.7535000006,2318596.0804250003,2308161.870165001,2009132.8642400024,1958137.1808000004,3134259.2638530936
2020-08-17,2254327.221975001,2306411.190425,2292692.8201650013,1999479.5301950027,1934752.3908000002,3139914.085615577
2020-08-18,2259032.3631800013,2312698.3704250003,2286094.230165001,2001356.4079500022,1916504.5408000005,3171235.1807906963
2020-08-19,2248072.4777700007,2301486.5404250007,2285792.290165001,2001487.0034150016,1918058.5408,3153791.7942424333
2020-08-20,2266460.5313850003,2313432.480425,2281618.620165001,1991482.7187200016,1903758.1708000004,3187942.5398723204
2020-08-21,2250822.2275850005,2313895.0804250003,2291423.5601650015,1988029.1261650014,1897940.2008000002,3221559.0032114317
2020-08-24,2275465.551935001,2358635.900425,2321973.2301650005,2004492.9977900016,1938819.1408000002,3249395.5723332725
2020-08-25,2292468.830430001,2366358.1204250003,2327473.3601650014,2006965.4695300015,1939223.0808000006,3274882.9622785
2020-08-26,2316959.5449550007,2376100.150425,2323784.200165001,2004751.418290002,1927873.7408000005,3303008.327957114
2020-08-27,2363676.0823300006,2390968.3704250003,2335345.660165001,2013444.9397100017,1962908.5508000003,3275920.9814999094
2020-08-28,2384279.7932200003,2410008.5904250005,2353915.220165001,2017941.6807050016,1971784.4208000007,3295006.2615709417
2020-08-31,2347769.2646800005,2405449.8504250003,2349877.590165001,2005274.366320002,1945209.2008000005,3354691.7703624973
2020-09-01,2365335.1014750004,2429243.070425,2364443.210165001,2011182.837050002,1949330.4808000005,3405997.727585375
2020-09-02,2408474.8308500005,2451310.6204250003,2390923.860165001,2025420.1207450018,1978053.4708000002,3402806.766312708
2020-09-03,2297587.067510001,2334230.8304250003,2304198.500165001,2007260.5075300022,1941051.3708000006,3221838.8689074125
2020-09-04,2283528.980230001,2325965.270425,2305806.090165001,2012149.4558300024,1954445.5708000006,3199080.0796561413
2020-09-08,2179773.788680001,2217916.780425,2233416.950165001,1986047.0783500024,1898616.5708000006,3070678.908482371
2020-09-09,2239399.6571000004,2267127.3904250003,2270986.420165001,1994091.4216500025,1911958.8722700006,3160206.5106553566
2020-09-10,2182054.527915001,2208534.1204250003,2221412.560165001,1977617.0854850025,1875798.5622700003,3075694.364873911
2020-09-11,2183237.467690001,2199029.2604250005,2226023.040165001,1983389.228655002,1896730.7172050006,3044014.0028526206
2020-09-14,2201716.0265050004,2222955.480425,2250323.290165001,1990630.085065002,1928879.0272050004,3080630.5626762398
2020-09-15,2214641.1954100006,2221414.5504250005,2229977.200165001,1981680.2330150024,1899957.9272050003,3093788.1262367517
