,date,account_value
663,2021-08-19,3050800.5752800005
664,2021-08-20,3104775.2452800004
665,2021-08-23,3119868.3752800007
666,2021-08-24,3118019.705280001
667,2021-08-25,3126987.675280001
668,2021-08-26,3105783.3752800007
669,2021-08-27,3126577.8252800005
670,2021-08-30,3140113.2752800006
671,2021-08-31,3136995.825280001
672,2021-09-01,3124609.5852800007
673,2021-09-02,3125545.03528
674,2021-09-03,3124452.6452800003
675,2021-09-07,3105853.0352800004
676,2021-09-08,3096852.1052800007
677,2021-09-09,3076990.5052800006
678,2021-09-10,3060334.5452800007
679,2021-09-13,3078479.685280001
680,2021-09-14,3082647.575280001
681,2021-09-15,3136963.5252800006
682,2021-09-16,3131646.1952800006
683,2021-09-17,3089189.415280001
684,2021-09-20,3025963.7552800006
685,2021-09-21,3038507.33528
686,2021-09-22,3076201.5452800007
687,2021-09-23,3107043.125280001
688,2021-09-24,3110315.265280001
689,2021-09-27,3096244.055280001
690,2021-09-28,3011712.2952800007
691,2021-09-29,3012832.56528
692,2021-09-30,2982708.155280001
693,2021-10-01,3042271.3552800007
694,2021-10-04,2994723.935280001
695,2021-10-05,3047727.635280001
696,2021-10-06,3078612.9252800005
697,2021-10-07,3098919.0152800004
698,2021-10-08,3107093.7352800006
699,2021-10-11,3094424.3752800007
700,2021-10-12,3079772.09528
701,2021-10-13,3099841.225280001
702,2021-10-14,3137241.3452800005
703,2021-10-15,3161167.29528
704,2021-10-18,3189160.995280001
705,2021-10-19,3211872.325280001
706,2021-10-20,3221685.6052800007
707,2021-10-21,3235799.5552800004
708,2021-10-22,3227873.6252800007
709,2021-10-25,3216165.6052800007
710,2021-10-26,3232451.7152800006
711,2021-10-27,3287940.3552800003
712,2021-10-28,3311991.125280001
713,2021-10-29,3343994.745280001
714,2021-11-01,3332838.6652800003
715,2021-11-02,3358523.1852800003
716,2021-11-03,3378631.7052800003
717,2021-11-04,3377386.3552800003
718,2021-11-05,3376957.5552800004
719,2021-11-08,3383059.4252800005
720,2021-11-09,3375409.9452800006
721,2021-11-10,3346377.735280001
722,2021-11-11,3360147.7452800004
723,2021-11-12,3391404.7752800006
724,2021-11-15,3388702.0563850002
725,2021-11-16,3403898.055075001
726,2021-11-17,3386315.865780001
727,2021-11-18,3400950.0380800012
728,2021-11-19,3400037.379335001
729,2021-11-22,3388607.835190001
730,2021-11-23,3390789.575190001
731,2021-11-24,3388518.3151900005
732,2021-11-26,3295448.545190001
733,2021-11-29,3339597.175190001
734,2021-11-30,3266631.7951900004
735,2021-12-01,3250646.495190001
736,2021-12-02,3275558.81519
737,2021-12-03,3216983.0751900007
738,2021-12-06,3265010.9551900006
739,2021-12-07,3337198.0151900006
740,2021-12-08,3326382.175190001
741,2021-12-09,3318570.2051900006
742,2021-12-10,3374821.425190001
743,2021-12-13,3342858.775190001
744,2021-12-14,3282203.215190001
745,2021-12-15,3318501.595190001
746,2021-12-16,3265797.6351900008
747,2021-12-17,3235779.475190001
748,2021-12-18,3236329.675190001
749,2021-12-20,3195403.5951900007
750,2021-12-21,3259518.9451900013
751,2021-12-22,3301856.4051900003
752,2021-12-23,3314341.5751900007
753,2021-12-24,3315716.0751900007
754,2021-12-27,3369462.035190001
755,2021-12-28,3364617.5851900005
756,2021-12-29,3366363.8451900007
757,2021-12-30,3345364.8051900007
758,2021-12-31,3321151.965190001
759,2022-01-01,3321446.5551900007
760,2022-01-03,3333006.2751900004
761,2022-01-04,3317445.375190001
762,2022-01-05,3227969.5551900007
763,2022-01-06,3231303.0751900002
764,2022-01-07,3250824.8951900005
765,2022-01-08,3250661.555190001
766,2022-01-10,3251456.445190001
767,2022-01-11,3270971.895190001
768,2022-01-12,3294917.875190001
769,2022-01-13,3212173.3651900007
770,2022-01-14,3245805.225190001
771,2022-01-15,3245868.585190001
772,2022-01-18,3176814.8651900007
773,2022-01-19,3113581.005190001
774,2022-01-20,3090582.775190001
